playerid,playername,playerpos,dtstart,dtstop,sessionid,sessiondesc,phaseid,phasename,aal,speedmax,jumps,physioload,exertions,distancetotal
9,Cam Manyawu,Big,2023-12-09 22:41:19,2023-12-09 22:49:16,52,SFA,718,Segment 8,72.061454,6.455117,5,98.485058,10,405.346789
9,Cam Manyawu,Big,2023-12-09 22:52:24,2023-12-09 22:56:37,52,SFA,720,Segment 9,47.078528,5.660781,2,64.537097,7,265.623087
9,Cam Manyawu,Big,2023-12-09 22:58:42,2023-12-09 23:01:16,52,SFA,722,Segment 9,31.495784,6.09544,3,45.648052,2,187.879174
9,Cam Manyawu,Big,2023-12-09 23:02:19,2023-12-09 23:03:16,52,SFA,724,Segment 9,3.917271,1.112468,0,4.404555,0,18.128354
9,Cam Manyawu,Big,2023-12-09 23:06:04,2023-12-09 23:09:22,52,SFA,726,Segment 10,5.464514,2.736461,0,5.242684,1,21.577946
9,Cam Manyawu,Big,2023-12-09 23:10:35,2023-12-09 23:13:10,52,SFA,728,Segment 10,2.938125,1.38554,0,3.213225,0,13.225054
9,Cam Manyawu,Big,2023-12-09 23:13:31,2023-12-09 23:14:38,52,SFA,730,Segment 10,13.779722,7.016252,0,19.757424,1,81.318006
9,Cam Manyawu,Big,2023-12-09 23:16:34,2023-12-09 23:20:01,52,SFA,732,Segment 10,32.038303,4.726049,3,47.788886,2,196.69046
9,Cam Manyawu,Big,2023-12-09 23:21:35,2023-12-09 23:23:35,52,SFA,734,Segment 10,15.478369,4.989327,0,27.231609,1,112.080406
9,Cam Manyawu,Big,2023-12-06 01:34:47,2023-12-06 01:41:07,47,SD Mines,644,Segment 1,93.758828,5.809074,5,118.630915,18,488.263515
9,Cam Manyawu,Big,2023-12-06 01:43:28,2023-12-06 01:50:56,47,SD Mines,646,Segment 2,74.219202,6.555322,3,102.143418,10,420.40394
9,Cam Manyawu,Big,2023-12-06 01:53:31,2023-12-06 02:00:40,47,SD Mines,648,Segment 3,69.036754,5.090147,4,92.053061,7,378.873844
9,Cam Manyawu,Big,2023-12-06 02:03:12,2023-12-06 02:07:45,47,SD Mines,650,Segment 4,63.960721,5.3925,3,89.229678,5,367.253309
9,Cam Manyawu,Big,2023-12-06 02:09:32,2023-12-06 02:11:51,47,SD Mines,652,Segment 4,35.638433,5.374592,2,45.499604,9,187.268187
9,Cam Manyawu,Big,2023-12-06 02:14:23,2023-12-06 02:14:58,47,SD Mines,654,Segment 5,9.172788,5.676187,0,12.76403,1,52.534453
9,Cam Manyawu,Big,2023-12-06 02:15:48,2023-12-06 02:19:16,47,SD Mines,656,Segment 5,41.914837,6.221564,3,58.906502,4,242.448569
9,Cam Manyawu,Big,2023-12-06 02:20:19,2023-12-06 02:21:14,47,SD Mines,658,Segment 5,10.205592,5.320093,1,13.770892,0,56.678516
9,Cam Manyawu,Big,2023-12-06 02:37:37,2023-12-06 02:43:37,47,SD Mines,660,Segment 6,86.685976,6.062257,6,126.870352,7,522.175555
9,Cam Manyawu,Big,2023-12-06 02:46:14,2023-12-06 02:51:11,47,SD Mines,662,Segment 7,56.770709,5.627334,4,77.151466,9,317.541561
9,Cam Manyawu,Big,2023-12-06 02:53:49,2023-12-06 02:55:25,47,SD Mines,664,Segment 7,1.815026,0.739777,0,0.929501,0,3.82566
9,Cam Manyawu,Big,2023-12-06 02:58:01,2023-12-06 03:03:44,47,SD Mines,666,Segment 8,63.762757,5.486453,5,87.1678,9,358.766991
9,Cam Manyawu,Big,2023-12-06 03:06:12,2023-12-06 03:09:17,47,SD Mines,668,Segment 9,44.55012,5.932034,3,65.751523,5,270.621447
9,Cam Manyawu,Big,2023-12-06 03:10:58,2023-12-06 03:13:15,47,SD Mines,670,Segment 9,27.62927,5.79074,0,39.078893,3,160.841698
9,Cam Manyawu,Big,2023-12-06 03:15:51,2023-12-06 03:18:30,47,SD Mines,672,Segment 10,40.813035,5.497864,1,57.730333,4,237.607668
9,Cam Manyawu,Big,2023-12-06 03:20:11,2023-12-06 03:24:09,47,SD Mines,674,Segment 10,45.602578,5.454105,3,62.608432,5,257.685048
9,Cam Manyawu,Big,2023-11-12 02:05:13,2023-11-12 02:10:34,21,Cal Poly ,266,Segment 1,69.608984,5.869588,2,92.906586,6,382.386799
9,Cam Manyawu,Big,2023-11-12 02:11:22,2023-11-12 02:13:09,21,Cal Poly ,268,Segment 1,24.661695,6.550619,3,35.279474,2,145.20397
9,Cam Manyawu,Big,2023-11-12 02:15:55,2023-11-12 02:23:45,21,Cal Poly ,270,Segment 2,84.410939,6.956724,5,118.669136,7,488.420825
9,Cam Manyawu,Big,2023-11-12 02:26:21,2023-11-12 02:32:25,21,Cal Poly ,272,Segment 3,84.256404,6.59485,4,118.133974,6,486.218193
9,Cam Manyawu,Big,2023-11-12 02:35:25,2023-11-12 02:42:23,21,Cal Poly ,274,Segment 4,79.920651,6.755922,3,108.624285,11,447.078025
9,Cam Manyawu,Big,2023-11-12 02:45:25,2023-11-12 02:51:22,21,Cal Poly ,276,Segment 5,74.416758,6.410593,3,105.632341,6,434.763718
9,Cam Manyawu,Big,2023-11-12 02:52:34,2023-11-12 02:53:40,21,Cal Poly ,278,Segment 5,9.639125,3.890007,2,12.364757,2,50.891115
9,Cam Manyawu,Big,2023-11-12 03:09:30,2023-11-12 03:13:15,21,Cal Poly ,280,Segment 6,46.003522,5.590388,1,65.111124,6,267.985677
9,Cam Manyawu,Big,2023-11-12 03:15:57,2023-11-12 03:18:27,21,Cal Poly ,282,Segment 6,27.994092,5.32844,1,38.912035,4,160.154939
9,Cam Manyawu,Big,2023-11-12 03:21:09,2023-11-12 03:25:26,21,Cal Poly ,284,Segment 7,52.077663,5.304732,5,68.91522,4,283.642652
9,Cam Manyawu,Big,2023-11-12 03:26:58,2023-11-12 03:32:34,21,Cal Poly ,286,Segment 7,58.374398,6.13714,2,79.888993,5,328.80873
9,Cam Manyawu,Big,2023-11-12 03:36:39,2023-11-12 03:41:17,21,Cal Poly ,288,Segment 8,34.598887,4.8416,1,48.837409,3,201.005994
9,Cam Manyawu,Big,2023-11-12 03:43:20,2023-11-12 03:49:10,21,Cal Poly ,290,Segment 8,54.224583,6.304748,1,70.287352,12,289.2901
9,Cam Manyawu,Big,2023-11-12 03:51:44,2023-11-12 03:57:02,21,Cal Poly ,292,Segment 9,66.94954,6.822835,3,92.413174,10,380.356006
9,Cam Manyawu,Big,2023-11-12 03:57:53,2023-11-12 04:00:23,21,Cal Poly ,294,Segment 9,24.504627,5.073417,2,33.353685,3,137.277772
9,Cam Manyawu,Big,2023-11-12 04:02:38,2023-11-12 04:12:15,21,Cal Poly ,296,Segment 10,50.5525,6.318468,4,73.079727,8,300.783014
9,Cam Manyawu,Big,2023-11-08 01:35:50,2023-11-08 01:42:52,15,NNM,203,Segment 1,94.060209,5.668256,8,122.127137,11,502.653337
9,Cam Manyawu,Big,2023-11-08 01:45:28,2023-11-08 01:54:09,15,NNM,205,Segment 2,86.035706,6.078106,4,114.553543,9,471.481786
9,Cam Manyawu,Big,2023-11-08 01:56:52,2023-11-08 02:03:30,15,NNM,207,Segment 3,87.05758,5.731917,4,115.299753,8,474.553051
9,Cam Manyawu,Big,2023-11-08 02:06:25,2023-11-08 02:11:43,15,NNM,209,Segment 4,73.001922,5.310354,6,100.095165,5,411.9737
9,Cam Manyawu,Big,2023-11-08 02:13:07,2023-11-08 02:14:39,15,NNM,211,Segment 4,2.133249,0.869443,0,1.296731,0,5.337114
9,Cam Manyawu,Big,2023-11-08 02:17:20,2023-11-08 02:23:48,15,NNM,213,Segment 5,7.35651,1.029521,0,4.040811,0,16.63125
9,Cam Manyawu,Big,2023-11-08 02:24:43,2023-11-08 02:25:21,15,NNM,215,Segment 5,0.621076,0.499906,0,0.286953,0,1.181049
9,Cam Manyawu,Big,2023-11-08 02:41:09,2023-11-08 02:43:03,15,NNM,217,Segment 6,33.892032,5.611368,1,47.924911,2,197.250316
9,Cam Manyawu,Big,2023-11-08 02:45:05,2023-11-08 02:50:48,15,NNM,219,Segment 6,66.058456,5.051418,2,96.12389,4,395.628647
9,Cam Manyawu,Big,2023-11-08 02:52:51,2023-11-08 03:00:42,15,NNM,221,Segment 7,51.867845,5.416054,1,71.113139,3,292.688894
9,Cam Manyawu,Big,2023-11-08 03:03:26,2023-11-08 03:09:19,15,NNM,223,Segment 8,54.415188,4.802019,3,76.853069,9,316.313413
9,Cam Manyawu,Big,2023-11-08 03:10:10,2023-11-08 03:12:27,15,NNM,225,Segment 8,29.538671,5.831627,2,41.429462,3,170.516217
9,Cam Manyawu,Big,2023-11-08 03:14:56,2023-11-08 03:21:19,15,NNM,227,Segment 9,81.511812,7.399377,8,113.077722,3,465.407572
9,Cam Manyawu,Big,2023-11-08 03:23:37,2023-11-08 03:31:23,15,NNM,229,Segment 10,17.318206,1.810087,1,12.28922,3,50.580221
11,Sam Griffin,Guard,2024-03-06 01:36:20,2024-03-06 01:43:16,184,Air Force,1993,Segment 1,92.708477,6.143848,3,131.175136,22,671.279511
11,Sam Griffin,Guard,2024-03-06 01:45:39,2024-03-06 01:48:32,184,Air Force,1995,Segment 2,39.582942,5.704901,2,52.311169,8,267.698718
11,Sam Griffin,Guard,2024-03-06 01:50:59,2024-03-06 01:55:59,184,Air Force,1997,Segment 3,44.237451,6.006651,2,62.840712,14,321.582911
11,Sam Griffin,Guard,2024-03-06 01:58:21,2024-03-06 02:04:11,184,Air Force,1999,Segment 4,2.866233,1.346579,0,1.325069,0,6.780947
11,Sam Griffin,Guard,2024-03-06 02:06:23,2024-03-06 02:09:53,184,Air Force,2001,Segment 5,30.976413,5.587244,3,45.410382,4,232.384431
11,Sam Griffin,Guard,2024-03-06 02:10:39,2024-03-06 02:13:05,184,Air Force,2003,Segment 5,25.91564,5.324216,5,39.467805,6,201.973711
11,Sam Griffin,Guard,2024-03-06 02:29:08,2024-03-06 02:36:21,184,Air Force,2005,Segment 6,61.988367,5.441502,1,96.412409,10,493.383707
11,Sam Griffin,Guard,2024-03-06 02:39:07,2024-03-06 02:41:41,184,Air Force,2007,Segment 6,24.130105,4.030029,3,33.113207,6,169.454505
11,Sam Griffin,Guard,2024-03-06 02:44:02,2024-03-06 02:44:26,184,Air Force,2009,Segment 7,3.096834,2.369624,0,4.6445,0,23.767899
11,Sam Griffin,Guard,2024-03-06 02:46:43,2024-03-06 02:51:49,184,Air Force,2011,Segment 7,39.695889,6.240726,0,56.087288,12,287.022744
11,Sam Griffin,Guard,2024-03-06 02:54:10,2024-03-06 02:59:27,184,Air Force,2013,Segment 8,53.983217,5.556753,4,76.208336,13,389.990786
11,Sam Griffin,Guard,2024-03-06 03:02:01,2024-03-06 03:09:46,184,Air Force,2015,Segment 9,74.349661,6.142056,3,111.194776,28,569.031429
11,Sam Griffin,Guard,2024-03-06 03:12:39,2024-03-06 03:15:03,184,Air Force,2017,Segment 10,27.700219,3.504493,3,36.464223,7,186.60309
11,Sam Griffin,Guard,2024-03-06 03:16:49,2024-03-06 03:20:19,184,Air Force,2019,Segment 10,26.050272,4.569949,3,41.108135,9,210.367983
11,Sam Griffin,Guard,2024-02-28 02:06:22,2024-02-28 02:12:28,178,UNLV,1885,Segment 1,77.710257,7.179525,6,113.624715,21,581.466469
11,Sam Griffin,Guard,2024-02-28 02:14:54,2024-02-28 02:22:27,178,UNLV,1887,Segment 2,77.829569,6.189424,4,114.36776,16,585.268951
11,Sam Griffin,Guard,2024-02-28 02:25:26,2024-02-28 02:31:20,178,UNLV,1889,Segment 3,39.361536,6.50299,3,51.222691,3,262.12851
11,Sam Griffin,Guard,2024-02-28 02:34:06,2024-02-28 02:41:39,178,UNLV,1891,Segment 4,69.604974,5.215976,5,100.795272,18,515.8127
11,Sam Griffin,Guard,2024-02-28 02:44:56,2024-02-28 02:49:03,178,UNLV,1893,Segment 5,4.090756,0.618058,0,1.87324,0,9.586174
11,Sam Griffin,Guard,2024-02-28 02:50:27,2024-02-28 02:50:37,178,UNLV,1895,Segment 5,0.53507,1.317084,0,1.782231,0,9.12044
11,Sam Griffin,Guard,2024-02-28 02:51:21,2024-02-28 02:52:25,178,UNLV,1897,Segment 5,7.867195,5.139067,1,11.488402,1,58.79109
11,Sam Griffin,Guard,2024-02-28 03:08:25,2024-02-28 03:13:42,178,UNLV,1899,Segment 6,65.379482,7.121616,5,97.924841,15,501.123475
11,Sam Griffin,Guard,2024-02-28 03:16:57,2024-02-28 03:24:21,178,UNLV,1901,Segment 7,72.475291,6.463468,5,111.404909,12,570.106768
11,Sam Griffin,Guard,2024-02-28 03:27:01,2024-02-28 03:31:04,178,UNLV,1903,Segment 8,50.163998,7.351613,7,76.142791,16,389.655369
11,Sam Griffin,Guard,2024-02-28 03:33:24,2024-02-28 03:35:18,178,UNLV,1905,Segment 8,26.143986,7.396512,3,38.417146,7,196.597036
11,Sam Griffin,Guard,2024-02-28 03:37:50,2024-02-28 03:42:59,178,UNLV,1907,Segment 9,20.490898,5.920172,0,31.625003,2,161.838722
11,Sam Griffin,Guard,2024-02-28 03:44:07,2024-02-28 03:48:10,178,UNLV,1909,Segment 9,46.307986,5.672862,4,64.902159,11,332.132225
11,Sam Griffin,Guard,2024-02-28 03:51:00,2024-02-28 03:54:14,178,UNLV,1911,Segment 10,24.951561,5.785639,2,35.365107,4,180.978444
11,Sam Griffin,Guard,2024-02-28 03:55:58,2024-02-28 03:57:40,178,UNLV,1913,Segment 10,14.681959,5.616537,2,20.522225,3,105.021042
11,Sam Griffin,Guard,2024-02-28 03:58:37,2024-02-28 03:58:51,178,UNLV,1915,Segment 10,2.447252,2.657373,0,3.31171,1,16.947445
11,Sam Griffin,Guard,2024-02-28 03:59:36,2024-02-28 04:01:11,178,UNLV,1917,Segment 10,12.769981,6.614996,1,21.418306,1,109.606671
11,Sam Griffin,Guard,2024-02-28 04:02:39,2024-02-28 04:04:45,178,UNLV,1919,Segment 10,3.487759,2.770941,0,4.715682,0,24.132172
11,Sam Griffin,Guard,2024-02-28 04:06:08,2024-02-28 04:06:45,178,UNLV,1921,Segment 10,4.746213,6.04873,2,6.566943,0,33.605869
11,Sam Griffin,Guard,2024-02-28 04:09:24,2024-02-28 04:20:12,178,UNLV,1923,Segment 11 (OT),83.178479,5.595596,7,121.981613,14,624.232304
11,Sam Griffin,Guard,2024-02-28 04:22:25,2024-02-28 04:23:02,178,UNLV,1925,Segment 11 (OT),4.189732,6.052744,0,8.782299,0,44.942799
11,Sam Griffin,Guard,2024-02-25 00:36:07,2024-02-25 00:41:54,175,Boise St.,1838,Segment 1,72.302505,6.817633,4,112.625134,19,576.351183
11,Sam Griffin,Guard,2024-02-25 00:44:27,2024-02-25 00:51:53,175,Boise St.,1840,Segment 2,72.623671,7.04236,5,105.166305,12,538.181151
11,Sam Griffin,Guard,2024-02-25 00:54:19,2024-02-25 01:01:08,175,Boise St.,1842,Segment 3,49.375464,6.64754,1,74.474589,8,381.11846
11,Sam Griffin,Guard,2024-02-25 01:03:35,2024-02-25 01:07:01,175,Boise St.,1844,Segment 4,34.147828,6.322955,2,50.014349,6,255.944905
11,Sam Griffin,Guard,2024-02-25 01:08:08,2024-02-25 01:12:21,175,Boise St.,1846,Segment 4,43.875395,5.968864,5,70.18154,9,359.149084
11,Sam Griffin,Guard,2024-02-25 01:14:43,2024-02-25 01:21:13,175,Boise St.,1848,Segment 5,57.895834,4.945415,1,86.083192,18,440.52467
11,Sam Griffin,Guard,2024-02-25 01:37:47,2024-02-25 01:45:17,175,Boise St.,1850,Segment 6,64.163298,5.996266,4,100.941854,14,516.562824
11,Sam Griffin,Guard,2024-02-25 01:47:38,2024-02-25 01:50:13,175,Boise St.,1852,Segment 7,30.157548,6.240808,0,42.407944,7,217.019666
11,Sam Griffin,Guard,2024-02-25 01:52:35,2024-02-25 01:57:36,175,Boise St.,1854,Segment 7,45.141896,6.064857,6,68.261981,8,349.325875
11,Sam Griffin,Guard,2024-02-25 01:59:59,2024-02-25 02:03:24,175,Boise St.,1856,Segment 8,26.534668,5.632928,3,38.014289,8,194.535441
11,Sam Griffin,Guard,2024-02-25 02:04:18,2024-02-25 02:05:32,175,Boise St.,1858,Segment 8,15.185324,6.062625,1,21.525774,4,110.156631
11,Sam Griffin,Guard,2024-02-25 02:07:49,2024-02-25 02:15:29,175,Boise St.,1860,Segment 9,74.811386,5.827325,3,113.605044,24,581.365803
11,Sam Griffin,Guard,2024-02-25 02:17:39,2024-02-25 02:22:47,175,Boise St.,1862,Segment 10,27.532673,5.901127,2,40.458214,2,207.042059
11,Sam Griffin,Guard,2024-02-25 02:25:58,2024-02-25 02:31:09,175,Boise St.,1864,Segment 10,7.829112,1.416664,0,13.643685,0,69.820595
11,Sam Griffin,Guard,2024-02-15 03:06:12,2024-02-15 03:12:13,162,Utah State,1684,Segment 1,67.78186,6.948362,2,100.705698,7,515.354311
11,Sam Griffin,Guard,2024-02-15 03:15:29,2024-02-15 03:22:57,162,Utah State,1686,Segment 2,34.013253,6.270931,0,46.348538,9,237.185377
11,Sam Griffin,Guard,2024-02-15 03:25:37,2024-02-15 03:30:46,162,Utah State,1688,Segment 3,16.415221,4.315818,0,19.454457,1,99.556814
11,Sam Griffin,Guard,2024-02-15 03:33:45,2024-02-15 03:36:48,162,Utah State,1690,Segment 4,36.62929,5.948314,6,50.376482,11,257.798093
11,Sam Griffin,Guard,2024-02-15 03:37:42,2024-02-15 03:42:57,162,Utah State,1692,Segment 4,50.360694,5.356636,7,71.984416,14,368.375175
11,Sam Griffin,Guard,2024-02-15 03:45:28,2024-02-15 03:51:26,162,Utah State,1694,Segment 5,63.274722,6.380248,5,90.756178,11,464.438342
11,Sam Griffin,Guard,2024-02-15 04:07:37,2024-02-15 04:15:51,162,Utah State,1696,Segment 6,80.265945,5.881598,3,115.983752,13,593.538677
11,Sam Griffin,Guard,2024-02-15 04:18:39,2024-02-15 04:24:03,162,Utah State,1698,Segment 7,50.928505,5.777803,2,73.448159,12,375.865778
11,Sam Griffin,Guard,2024-02-15 04:26:43,2024-02-15 04:30:46,162,Utah State,1700,Segment 8,44.163797,5.788377,3,66.245212,9,339.005201
11,Sam Griffin,Guard,2024-02-15 04:33:33,2024-02-15 04:35:38,162,Utah State,1702,Segment 8,21.550043,4.445525,0,29.720799,7,152.094095
11,Sam Griffin,Guard,2024-02-15 04:38:24,2024-02-15 04:47:38,162,Utah State,1704,Segment 9,58.507402,6.805739,3,89.635622,6,458.703976
11,Sam Griffin,Guard,2024-02-15 04:50:17,2024-02-15 04:51:59,162,Utah State,1706,Segment 10,13.146499,7.120936,1,20.199132,2,103.367634
11,Sam Griffin,Guard,2024-02-15 04:52:30,2024-02-15 04:54:19,162,Utah State,1708,Segment 10,19.023214,5.160805,1,27.604766,4,141.265446
11,Sam Griffin,Guard,2024-02-15 04:55:36,2024-02-15 04:56:45,162,Utah State,1710,Segment 10,10.801754,5.751121,0,15.201005,1,77.790073
11,Sam Griffin,Guard,2024-02-15 04:57:38,2024-02-15 04:58:25,162,Utah State,1712,Segment 10,6.346971,5.910798,1,9.331888,0,47.75528
11,Sam Griffin,Guard,2024-02-15 04:59:21,2024-02-15 05:02:37,162,Utah State,1714,Segment 10,22.719727,5.111604,3,31.304395,2,160.198034
11,Sam Griffin,Guard,2024-02-15 05:04:51,2024-02-15 05:07:53,162,Utah State,1716,Segment 10,17.114466,4.159297,1,26.870426,4,137.507513
11,Sam Griffin,Guard,2024-02-07 01:35:15,2024-02-07 01:44:32,155,New Mexico,1590,Segment 1,98.993431,5.711123,15,151.799668,20,776.8241
11,Sam Griffin,Guard,2024-02-07 01:47:11,2024-02-07 01:50:45,155,New Mexico,1592,Segment 2,43.332029,5.14199,1,60.951216,13,311.913552
11,Sam Griffin,Guard,2024-02-07 01:53:23,2024-02-07 02:00:23,155,New Mexico,1594,Segment 3,77.119934,5.906754,6,115.625295,17,591.704297
11,Sam Griffin,Guard,2024-02-07 02:02:45,2024-02-07 02:06:08,155,New Mexico,1596,Segment 4,35.622614,4.851562,4,54.868145,12,280.783863
11,Sam Griffin,Guard,2024-02-07 02:07:16,2024-02-07 02:09:45,155,New Mexico,1598,Segment 4,17.153357,4.639304,2,24.539987,9,125.581656
11,Sam Griffin,Guard,2024-02-07 02:12:13,2024-02-07 02:14:42,155,New Mexico,1600,Segment 5,4.602281,1.743691,0,4.453079,0,22.78832
11,Sam Griffin,Guard,2024-02-07 02:15:45,2024-02-07 02:19:17,155,New Mexico,1602,Segment 5,38.750845,6.29378,4,57.886951,8,296.232392
11,Sam Griffin,Guard,2024-02-07 02:35:22,2024-02-07 02:44:25,155,New Mexico,1604,Segment 6,82.804855,6.008389,7,126.127333,14,645.447735
11,Sam Griffin,Guard,2024-02-07 02:46:53,2024-02-07 02:49:32,155,New Mexico,1606,Segment 7,38.561655,6.585962,8,56.862959,11,290.992183
11,Sam Griffin,Guard,2024-02-07 02:52:04,2024-02-07 02:55:55,155,New Mexico,1608,Segment 7,34.958694,6.134319,1,51.54729,8,263.789623
11,Sam Griffin,Guard,2024-02-07 02:58:09,2024-02-07 03:00:20,155,New Mexico,1610,Segment 8,32.630715,7.02004,6,44.288956,10,226.645611
11,Sam Griffin,Guard,2024-02-07 03:01:50,2024-02-07 03:05:45,155,New Mexico,1612,Segment 8,40.317749,6.836343,1,61.117378,13,312.763873
11,Sam Griffin,Guard,2024-02-07 03:08:03,2024-02-07 03:13:31,155,New Mexico,1614,Segment 9,67.414544,6.088327,6,96.507052,14,493.868035
11,Sam Griffin,Guard,2024-02-07 03:15:11,2024-02-07 03:17:43,155,New Mexico,1616,Segment 9,31.118634,5.165764,4,40.889165,7,209.247418
11,Sam Griffin,Guard,2024-02-07 03:20:16,2024-02-07 03:23:45,155,New Mexico,1618,Segment 10,38.264109,5.973362,2,52.39489,12,268.127157
11,Sam Griffin,Guard,2024-01-27 21:05:34,2024-01-27 21:11:23,145,CSU,1275,Segment 1,67.146216,6.4691,2,93.712962,20,479.569477
11,Sam Griffin,Guard,2024-01-27 21:13:57,2024-01-27 21:20:43,145,CSU,1277,Segment 2,80.492079,5.501436,5,111.476436,22,570.472805
11,Sam Griffin,Guard,2024-01-27 21:23:12,2024-01-27 21:27:55,145,CSU,1279,Segment 3,49.22241,6.045416,4,68.265961,15,349.346246
11,Sam Griffin,Guard,2024-01-27 21:30:23,2024-01-27 21:35:45,145,CSU,1281,Segment 4,71.195279,6.93861,7,96.706668,23,494.889557
11,Sam Griffin,Guard,2024-01-27 21:38:17,2024-01-27 21:42:48,145,CSU,1283,Segment 5,39.046284,5.988485,4,53.755579,6,275.090385
11,Sam Griffin,Guard,2024-01-27 21:43:46,2024-01-27 21:46:29,145,CSU,1285,Segment 5,22.186718,4.295943,5,31.791986,3,162.693249
11,Sam Griffin,Guard,2024-01-27 22:04:33,2024-01-27 22:11:54,145,CSU,1287,Segment 6,92.660404,5.367571,7,123.134621,21,630.132744
11,Sam Griffin,Guard,2024-01-27 22:14:31,2024-01-27 22:18:35,145,CSU,1289,Segment 7,4.341389,1.320979,0,3.430061,0,17.553093
11,Sam Griffin,Guard,2024-01-27 22:21:47,2024-01-27 22:27:27,145,CSU,1291,Segment 8,31.004936,6.532912,3,45.328718,4,231.96652
11,Sam Griffin,Guard,2024-01-27 22:29:54,2024-01-27 22:33:19,145,CSU,1293,Segment 8,37.200439,6.292354,1,50.874168,9,260.344968
11,Sam Griffin,Guard,2024-01-27 22:35:39,2024-01-27 22:38:29,145,CSU,1295,Segment 9,18.939378,5.663975,0,30.303668,5,155.076887
11,Sam Griffin,Guard,2024-01-27 22:39:34,2024-01-27 22:43:03,145,CSU,1297,Segment 9,33.240723,6.707079,2,47.368859,10,242.406797
11,Sam Griffin,Guard,2024-01-27 22:45:30,2024-01-27 22:52:12,145,CSU,1299,Segment 10,57.516484,6.799219,2,79.76928,16,408.213666
11,Sam Griffin,Guard,2024-01-27 22:53:17,2024-01-27 22:53:51,145,CSU,1301,Segment 10,3.131422,3.150175,0,4.107864,1,21.021705
11,Sam Griffin,Guard,2024-01-27 22:55:36,2024-01-27 23:00:15,145,CSU,1303,Segment 10,33.620493,5.61286,4,47.019912,7,240.621085
11,Sam Griffin,Guard,2024-01-27 23:01:08,2024-01-27 23:03:02,145,CSU,1305,Segment 10,2.822724,3.206111,0,4.540822,0,23.237335
11,Sam Griffin,Guard,2024-01-27 23:05:58,2024-01-27 23:06:17,145,CSU,1307,Segment 10,0.916943,1.627061,0,2.466276,0,12.620996
11,Sam Griffin,Guard,2024-01-27 23:07:34,2024-01-27 23:08:12,145,CSU,1309,Segment 10,3.400664,1.739452,0,5.569858,0,28.503354
11,Sam Griffin,Guard,2024-01-27 23:09:59,2024-01-27 23:11:49,145,CSU,1311,Segment 11 (OT),14.844483,4.871088,0,21.16579,4,108.31444
11,Sam Griffin,Guard,2024-01-27 23:15:12,2024-01-27 23:21:36,145,CSU,1313,Segment 11 (OT),52.420756,3.930818,0,72.011053,17,368.51149
11,Sam Griffin,Guard,2024-01-27 23:22:38,2024-01-27 23:24:30,145,CSU,1315,Segment 11 (OT),22.685282,4.770404,2,33.690832,6,172.410457
11,Sam Griffin,Guard,2024-01-27 23:25:30,2024-01-27 23:26:24,145,CSU,1317,Segment 11 (OT),5.395792,3.762896,0,8.684441,1,44.442016
11,Sam Griffin,Guard,2024-01-27 23:27:19,2024-01-27 23:29:36,145,CSU,1319,Segment 11 (OT),13.320673,4.251212,0,26.103602,1,133.583342
11,Sam Griffin,Guard,2024-01-27 23:30:50,2024-01-27 23:32:25,145,CSU,1321,Segment 11 (OT),5.381568,4.860324,0,9.514556,0,48.690071
11,Sam Griffin,Guard,2024-01-21 00:35:05,2024-01-21 00:41:19,139,Nevada,1410,Segment 1,74.916954,7.398197,4,102.208796,12,523.04631
11,Sam Griffin,Guard,2024-01-21 00:43:39,2024-01-21 00:49:54,139,Nevada,1409,Segment 2,64.006573,6.249808,5,91.515246,14,468.322822
11,Sam Griffin,Guard,2024-01-21 00:53:29,2024-01-21 01:00:31,139,Nevada,1413,Segment 3,62.705484,5.871217,4,86.864017,14,444.520486
11,Sam Griffin,Guard,2024-01-21 01:02:32,2024-01-21 01:12:27,139,Nevada,1415,Segment 4,89.389916,6.482604,3,139.947667,11,716.172322
11,Sam Griffin,Guard,2024-01-21 01:14:48,2024-01-21 01:18:51,139,Nevada,1417,Segment 5,47.113068,5.451062,2,66.451437,11,340.060544
11,Sam Griffin,Guard,2024-01-21 01:19:33,2024-01-21 01:22:17,139,Nevada,1419,Segment 5,28.606696,4.937176,2,40.574558,6,207.63744
11,Sam Griffin,Guard,2024-01-21 01:38:41,2024-01-21 01:48:26,139,Nevada,1421,Segment 6,92.908458,6.381225,5,138.863483,18,710.624086
11,Sam Griffin,Guard,2024-01-21 01:50:47,2024-01-21 01:58:26,139,Nevada,1423,Segment 7,73.153663,6.07519,3,105.361654,14,539.180839
11,Sam Griffin,Guard,2024-01-21 02:00:37,2024-01-21 02:06:42,139,Nevada,1425,Segment 8,48.285563,4.637786,3,71.766512,13,367.260067
11,Sam Griffin,Guard,2024-01-21 02:09:12,2024-01-21 02:11:19,139,Nevada,1427,Segment 8,13.960364,6.588871,0,21.76242,1,111.367653
11,Sam Griffin,Guard,2024-01-21 02:13:39,2024-01-21 02:25:22,139,Nevada,1429,Segment 9,94.929723,7.05898,6,137.094496,30,701.571419
11,Sam Griffin,Guard,2024-01-21 02:28:06,2024-01-21 02:28:43,139,Nevada,1431,Segment 10,3.512581,3.410648,0,5.984147,1,30.623452
11,Sam Griffin,Guard,2024-01-21 02:29:21,2024-01-21 02:31:41,139,Nevada,1433,Segment 10,21.002685,4.163999,1,29.055139,5,148.687628
